Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
241,02/10/25 00:55:00,0.181,0.151,6.6,7.3,4.6,0.002,0.006,5.9,4.9,5.3,0.303,0.052,7.8,7.6,10.9,0.100,7.0,9.0,9.1,8.3,7.8,0.090,11.9,9.4,0.377,0.108,0.118,9.6,7.3,0.232,0.430,7.8,0.515,7.8,6.5,0.377,7.3,0.445,6.8,7.5,7.5,0.532,7.1,0.338,7.1,5.5,7.6,5.2,0.309,0.439,6.1,6.6
242,02/10/25 01:00:00,0.181,0.151,6.6,7.3,4.6,0.002,0.007,5.9,4.9,5.3,0.303,0.053,7.8,7.6,10.8,0.100,7.0,9.0,9.0,8.3,7.9,0.089,11.9,9.4,0.377,0.108,0.118,9.8,7.4,0.232,0.431,8.0,0.515,7.8,6.5,0.377,7.5,0.445,6.8,7.5,7.5,0.532,7.1,0.338,7.3,5.6,7.6,5.3,0.309,0.440,6.0,6.6
243,02/10/25 01:05:00,0.181,0.151,6.6,7.3,4.6,0.002,0.006,5.9,4.9,5.1,0.303,0.053,7.6,7.5,10.6,0.100,7.0,9.0,9.1,8.4,7.9,0.090,11.8,9.4,0.377,0.107,0.118,9.8,7.4,0.232,0.431,8.0,0.515,7.8,6.6,0.377,7.3,0.444,6.8,7.5,7.5,0.532,7.1,0.338,7.3,5.6,7.6,5.3,0.309,0.439,6.1,6.6
244,02/10/25 01:10:00,0.181,0.151,6.6,7.3,4.6,0.002,0.006,5.9,4.9,5.1,0.303,0.052,7.6,7.5,10.5,0.100,7.0,9.0,9.1,8.3,7.9,0.090,11.6,9.4,0.377,0.108,0.118,9.8,7.4,0.232,0.431,7.8,0.515,7.8,6.6,0.377,7.3,0.445,6.8,7.5,7.5,0.532,7.1,0.339,7.3,5.6,7.6,5.3,0.309,0.439,6.0,6.5
245,02/10/25 01:15:00,0.181,0.151,6.8,7.3,4.6,0.002,0.007,5.9,4.9,5.1,0.303,0.052,7.6,7.5,10.5,0.100,7.0,9.0,9.1,8.4,7.9,0.090,11.5,9.4,0.377,0.108,0.118,9.9,7.4,0.232,0.431,8.0,0.515,7.8,6.6,0.377,7.3,0.445,6.8,7.5,7.5,0.000,0.0,0.339,0.0,5.6,0.0,5.3,0.309,0.000,6.0,6.6
246,02/10/25 01:20:00,0.181,0.151,6.8,7.3,4.5,0.002,0.006,5.9,4.9,5.1,0.303,0.053,7.6,7.6,10.3,0.100,7.0,9.0,9.0,8.4,8.0,0.090,11.4,9.4,0.377,0.108,0.118,9.9,7.4,0.232,0.431,7.8,0.515,7.8,6.6,0.377,7.3,0.445,6.8,7.5,7.5,0.000,0.0,0.339,0.0,5.6,0.0,5.3,0.309,0.000,6.0,6.5
247,02/10/25 01:25:00,0.181,0.151,6.6,7.3,4.5,0.002,0.007,5.9,4.9,5.1,0.303,0.053,7.6,7.5,10.1,0.100,7.0,9.1,9.0,8.4,7.9,0.090,11.4,9.4,0.377,0.108,0.118,9.9,7.4,0.232,0.431,7.8,0.515,7.8,6.6,0.378,7.5,0.445,6.8,7.5,7.5,0.532,7.1,0.339,7.3,5.7,7.6,5.3,0.309,0.439,6.1,6.6
248,02/10/25 01:30:00,0.181,0.151,6.6,7.3,4.5,0.002,0.007,5.9,5.0,5.1,0.303,0.053,7.6,7.6,10.1,0.100,7.0,9.0,9.1,8.4,8.0,0.090,11.3,9.4,0.377,0.108,0.118,9.9,7.4,0.232,0.431,7.8,0.515,7.8,6.6,0.378,7.3,0.445,6.8,7.5,7.5,0.000,0.0,0.339,0.0,5.7,0.0,5.3,0.309,0.000,6.1,6.5
249,02/10/25 01:35:00,0.181,0.151,6.6,7.3,4.5,0.002,0.006,5.9,5.0,5.1,0.303,0.053,7.8,7.6,10.0,0.100,7.0,9.1,9.0,8.3,8.0,0.090,11.1,9.4,0.377,0.108,0.118,9.9,7.5,0.232,0.431,7.8,0.515,7.8,6.6,0.378,7.3,0.445,7.0,7.5,7.5,0.532,7.1,0.339,7.3,5.7,7.6,5.5,0.309,0.439,6.1,6.5
250,02/10/25 01:40:00,0.181,0.151,6.6,7.3,4.4,0.002,0.007,5.9,4.9,5.1,0.303,0.053,7.6,7.5,9.9,0.100,7.0,9.1,9.0,8.4,8.0,0.090,11.0,9.4,0.377,0.108,0.118,9.9,7.5,0.232,0.431,7.8,0.515,7.8,6.6,0.377,7.5,0.447,6.8,7.5,7.5,0.532,7.1,0.339,7.3,5.7,7.6,5.5,0.309,0.439,6.1,6.5
251,02/10/25 01:45:00,0.181,0.151,6.6,7.3,4.5,0.002,0.006,5.9,4.9,5.1,0.303,0.052,7.6,7.6,9.8,0.100,7.0,9.1,9.1,8.4,8.0,0.090,10.9,9.4,0.377,0.108,0.118,9.9,7.5,0.232,0.431,0.0,0.000,0.0,6.6,0.377,7.5,0.000,6.8,7.5,0.0,0.000,0.0,0.339,0.0,5.8,0.0,5.5,0.309,0.000,6.1,6.6
252,02/10/25 01:50:00,0.181,0.151,6.6,7.1,4.4,0.002,0.007,5.9,4.9,5.1,0.303,0.052,7.6,7.6,9.6,0.101,7.0,9.0,9.1,8.4,8.1,0.090,10.9,9.4,0.377,0.108,0.118,9.9,7.5,0.232,0.431,0.0,0.000,0.0,6.6,0.377,7.3,0.000,6.8,7.5,0.0,0.532,7.1,0.339,7.1,5.8,7.6,5.5,0.309,0.439,6.1,6.5
253,02/10/25 01:55:00,0.181,0.151,6.6,7.3,4.4,0.002,0.007,5.9,5.0,5.1,0.303,0.052,7.6,7.5,9.5,0.100,7.1,9.0,9.0,8.4,8.1,0.090,10.8,9.4,0.377,0.108,0.118,9.9,7.6,0.232,0.431,7.8,0.515,7.8,6.7,0.377,7.3,0.445,6.8,7.3,7.5,0.532,7.1,0.339,7.3,5.8,7.6,5.6,0.309,0.439,6.1,6.5
254,02/10/25 02:00:00,0.181,0.151,6.6,7.3,4.4,0.002,0.007,5.8,5.0,5.1,0.303,0.052,7.8,7.5,9.4,0.101,7.1,9.0,9.1,8.4,8.1,0.090,10.6,9.4,0.377,0.108,0.118,9.9,7.5,0.232,0.431,7.8,0.515,7.8,6.7,0.378,7.3,0.445,7.0,7.5,7.5,0.532,7.1,0.339,7.3,5.8,7.6,5.5,0.309,0.439,6.1,6.6
255,02/10/25 02:05:00,0.181,0.151,6.6,7.3,4.4,0.002,0.007,5.9,5.0,5.1,0.303,0.052,7.6,7.5,9.3,0.101,7.1,9.0,9.0,8.4,8.1,0.090,10.5,9.4,0.377,0.108,0.118,9.9,7.6,0.232,0.431,0.0,0.000,0.0,6.7,0.377,7.3,0.000,7.0,7.3,0.0,0.532,7.1,0.339,7.3,5.8,7.6,5.6,0.309,0.439,6.1,6.5
256,02/10/25 02:10:00,0.181,0.151,6.6,7.3,4.4,0.002,0.007,5.9,5.0,5.1,0.303,0.052,7.6,7.5,9.1,0.101,7.1,9.0,9.0,8.4,8.1,0.090,10.5,9.4,0.377,0.108,0.118,9.8,7.6,0.232,0.431,7.8,0.515,7.8,6.7,0.378,7.3,0.445,7.0,7.3,7.5,0.532,7.1,0.339,7.3,5.8,7.6,5.6,0.309,0.439,6.1,6.6
257,02/10/25 02:15:00,0.181,0.151,6.6,7.3,4.4,0.002,0.007,5.8,5.0,5.3,0.303,0.052,7.6,7.5,9.1,0.101,7.1,9.0,9.1,8.5,8.1,0.090,10.3,9.4,0.377,0.108,0.118,9.9,7.6,0.232,0.431,7.8,0.515,7.8,6.7,0.378,7.3,0.445,7.0,7.3,7.5,0.532,7.1,0.340,7.3,6.0,7.6,5.6,0.309,0.439,6.1,6.5
258,02/10/25 02:20:00,0.181,0.151,6.6,7.3,4.3,0.002,0.007,5.9,5.0,5.3,0.303,0.053,7.6,7.5,9.0,0.101,7.1,9.0,9.1,8.4,8.3,0.090,10.3,9.4,0.377,0.108,0.118,9.9,7.8,0.232,0.431,7.8,0.515,7.8,6.7,0.377,7.3,0.445,7.0,7.3,7.5,0.532,7.1,0.340,7.3,6.0,7.6,5.6,0.309,0.439,6.1,6.6
259,02/10/25 02:25:00,0.181,0.151,6.6,7.3,4.3,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.8,7.5,8.9,0.101,7.1,9.0,9.0,8.4,8.3,0.090,10.1,9.4,0.377,0.108,0.118,9.9,7.6,0.232,0.431,7.8,0.515,7.8,6.7,0.377,7.3,0.445,7.0,7.3,7.5,0.532,7.1,0.339,7.1,6.0,7.6,5.6,0.309,0.439,6.1,6.5
260,02/10/25 02:30:00,0.181,0.151,6.6,7.3,4.3,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.6,8.8,0.101,7.1,8.9,9.1,8.4,8.3,0.090,10.0,9.4,0.377,0.108,0.118,9.9,7.6,0.232,0.431,8.0,0.515,7.8,6.7,0.377,7.3,0.444,7.0,7.3,7.5,0.000,0.0,0.340,0.0,5.8,0.0,5.6,0.309,0.000,6.1,6.5
261,02/10/25 02:35:00,0.181,0.151,6.6,7.3,4.3,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.5,8.6,0.101,7.1,8.9,9.1,8.5,8.3,0.090,9.9,9.4,0.377,0.108,0.118,9.8,7.8,0.232,0.431,7.8,0.515,8.0,6.7,0.377,7.3,0.445,7.0,7.2,7.5,0.532,7.1,0.340,7.3,5.8,7.6,5.6,0.309,0.437,6.1,6.5
262,02/10/25 02:40:00,0.181,0.151,6.6,7.3,4.3,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.5,8.6,0.101,7.1,8.9,9.1,8.5,8.3,0.090,9.9,9.4,0.377,0.108,0.118,9.8,7.8,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.3,0.445,7.0,7.2,7.5,0.532,7.1,0.340,7.1,6.0,7.6,5.7,0.309,0.439,6.1,6.5
263,02/10/25 02:45:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.5,8.5,0.101,7.1,8.9,9.0,8.5,8.3,0.090,9.8,9.4,0.377,0.108,0.118,9.8,7.8,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.0,7.2,0.0,0.532,7.1,0.340,7.3,6.0,7.6,5.6,0.309,0.439,6.1,6.6
264,02/10/25 02:50:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.5,8.4,0.101,7.1,8.9,9.1,8.5,8.4,0.090,9.6,9.4,0.377,0.108,0.118,9.8,7.8,0.232,0.431,0.0,0.000,0.0,6.7,0.378,7.3,0.000,7.0,7.2,0.0,0.532,7.1,0.340,7.1,5.8,7.6,5.7,0.309,0.439,6.1,6.5
265,02/10/25 02:55:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,5.0,5.3,0.302,0.052,7.6,7.6,8.3,0.102,7.1,8.8,9.0,8.5,8.4,0.090,9.6,9.4,0.377,0.108,0.118,9.6,7.8,0.232,0.431,8.0,0.515,7.8,6.8,0.377,7.3,0.445,7.0,7.2,7.5,0.532,7.1,0.340,7.3,6.0,7.6,5.7,0.310,0.439,6.1,6.5
266,02/10/25 03:00:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.5,8.3,0.102,7.1,8.8,9.1,8.5,8.4,0.090,9.5,9.4,0.377,0.108,0.118,9.6,7.8,0.232,0.431,7.8,0.515,7.8,6.8,0.378,7.5,0.445,7.0,7.2,7.5,0.000,0.0,0.340,0.0,6.0,0.0,5.7,0.310,0.000,6.1,6.5
267,02/10/25 03:05:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.6,8.1,0.102,7.1,8.8,9.0,8.5,8.4,0.090,9.4,9.4,0.377,0.108,0.118,9.6,7.8,0.232,0.431,7.8,0.515,7.8,6.7,0.378,7.5,0.445,7.1,7.2,7.5,0.532,7.1,0.340,7.3,6.0,7.6,5.7,0.309,0.439,6.1,6.5
268,02/10/25 03:10:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.6,8.0,0.102,7.1,8.6,9.0,8.5,8.4,0.090,9.3,9.4,0.377,0.108,0.118,9.6,7.8,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.445,7.0,7.2,7.5,0.532,7.1,0.340,7.3,6.0,7.6,5.7,0.309,0.439,6.1,6.5
269,02/10/25 03:15:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.8,4.9,5.3,0.302,0.052,7.6,7.5,7.9,0.102,7.3,8.6,9.0,8.5,8.4,0.090,9.3,9.4,0.377,0.108,0.118,9.6,7.8,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.3,0.445,7.0,7.1,7.5,0.532,7.1,0.340,7.3,6.0,7.6,5.7,0.309,0.439,6.1,6.5
270,02/10/25 03:20:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,5.0,5.3,0.303,0.052,7.6,7.5,7.9,0.102,7.3,8.6,9.1,8.5,8.4,0.090,9.1,9.4,0.377,0.108,0.118,9.5,7.8,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.0,7.1,0.0,0.532,7.1,0.340,7.3,6.0,7.6,5.7,0.309,0.439,6.1,6.5
271,02/10/25 03:25:00,0.181,0.151,6.6,7.3,4.1,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.9,0.102,7.3,8.6,9.0,8.6,8.4,0.090,9.1,9.4,0.377,0.108,0.118,9.6,7.8,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.1,7.1,0.0,0.532,7.1,0.340,7.3,6.0,7.6,5.7,0.310,0.439,6.1,6.5
272,02/10/25 03:30:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.8,7.6,7.8,0.102,7.3,8.6,9.0,8.5,8.5,0.090,9.0,9.4,0.377,0.108,0.118,9.5,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.0,7.1,0.0,0.532,7.1,0.340,7.1,5.8,7.6,5.7,0.309,0.437,6.1,6.6
273,02/10/25 03:35:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.6,0.102,7.3,8.5,9.0,8.5,8.4,0.090,9.0,9.4,0.377,0.108,0.118,9.5,7.9,0.232,0.431,8.0,0.515,7.8,6.8,0.377,7.5,0.445,7.0,7.1,7.5,0.532,7.1,0.340,7.3,5.8,7.6,5.8,0.310,0.439,6.1,6.5
274,02/10/25 03:40:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,5.0,5.3,0.302,0.052,7.8,7.5,7.6,0.102,7.3,8.5,9.0,8.5,8.4,0.090,8.9,9.4,0.377,0.108,0.118,9.5,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.445,7.1,7.0,7.5,0.000,0.0,0.340,0.0,6.0,0.0,5.7,0.310,0.000,6.1,6.5
275,02/10/25 03:45:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.8,4.9,5.3,0.302,0.052,7.6,7.5,7.6,0.102,7.3,8.5,9.0,8.6,8.5,0.090,8.8,9.4,0.377,0.107,0.118,9.4,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.3,0.445,7.1,7.0,7.5,0.530,7.0,0.340,7.1,5.8,7.6,5.8,0.309,0.439,6.1,6.5
276,02/10/25 03:50:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.6,0.102,7.3,8.4,9.1,8.5,8.5,0.090,8.8,9.4,0.377,0.107,0.118,9.4,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.3,0.445,7.1,7.0,7.5,0.532,7.1,0.340,7.1,5.8,7.6,5.8,0.309,0.439,6.1,6.5
277,02/10/25 03:55:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.5,0.102,7.4,8.4,9.0,8.6,8.5,0.090,8.8,9.4,0.377,0.108,0.118,9.4,7.9,0.232,0.431,8.0,0.515,7.8,6.8,0.377,7.5,0.445,7.1,7.0,7.5,0.530,7.1,0.340,7.1,5.8,7.6,5.8,0.309,0.439,6.1,6.5
278,02/10/25 04:00:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.5,0.102,7.3,8.4,9.1,8.6,8.5,0.090,8.8,9.4,0.377,0.107,0.118,9.4,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.3,0.445,7.1,7.0,7.5,0.530,7.1,0.340,7.3,5.8,7.6,5.8,0.309,0.437,6.1,6.5
279,02/10/25 04:05:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,5.0,5.3,0.302,0.052,7.6,7.5,7.5,0.102,7.3,8.4,9.0,8.6,8.5,0.090,8.6,9.4,0.377,0.107,0.118,9.3,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.444,7.1,6.8,7.5,0.530,7.1,0.340,7.3,5.8,7.6,5.8,0.310,0.439,6.2,6.5
280,02/10/25 04:10:00,0.181,0.151,6.6,7.3,4.0,0.002,0.008,5.8,4.9,5.3,0.302,0.052,7.6,7.6,7.4,0.102,7.4,8.3,9.1,8.6,8.5,0.090,8.6,9.4,0.377,0.108,0.118,9.3,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.1,7.0,0.0,0.530,7.1,0.340,7.1,5.7,7.6,5.8,0.310,0.439,6.1,6.5
281,02/10/25 04:15:00,0.181,0.151,6.6,7.3,4.0,0.002,0.008,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.4,0.102,7.4,8.3,9.0,8.6,8.5,0.090,8.5,9.4,0.377,0.108,0.118,9.3,7.9,0.232,0.431,7.8,0.515,7.8,6.7,0.377,7.3,0.445,7.1,7.0,7.5,0.530,7.1,0.340,7.3,5.8,7.6,5.8,0.310,0.439,6.1,6.5
282,02/10/25 04:20:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.4,0.102,7.3,8.3,9.0,8.6,8.5,0.090,8.5,9.4,0.377,0.108,0.118,9.3,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.1,6.8,0.0,0.530,7.1,0.340,7.3,5.8,7.6,5.8,0.310,0.439,6.1,6.5
283,02/10/25 04:25:00,0.181,0.151,6.8,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.4,0.102,7.3,8.3,9.1,8.6,8.5,0.090,8.5,9.4,0.377,0.107,0.118,9.3,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.1,6.8,0.0,0.530,7.1,0.340,7.3,5.7,7.6,5.8,0.310,0.439,6.2,6.6
284,02/10/25 04:30:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.3,0.102,7.4,8.1,9.1,8.6,8.5,0.090,8.4,9.4,0.377,0.107,0.118,9.1,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.1,6.8,0.0,0.530,7.1,0.340,7.1,5.8,7.6,5.8,0.310,0.439,6.2,6.6
285,02/10/25 04:35:00,0.181,0.151,6.6,7.3,3.9,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.3,0.102,7.4,8.1,9.1,8.6,8.5,0.090,8.4,9.4,0.377,0.107,0.118,9.1,7.9,0.232,0.431,8.0,0.515,7.8,6.8,0.377,7.5,0.445,7.1,6.8,7.5,0.530,7.1,0.340,7.1,5.7,7.6,5.8,0.310,0.439,6.2,6.5
286,02/10/25 04:40:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.3,0.102,7.4,8.1,9.1,8.6,8.5,0.090,8.4,9.5,0.377,0.107,0.118,9.1,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.447,7.1,6.8,7.5,0.530,7.1,0.340,7.3,5.7,7.6,5.8,0.310,0.439,6.2,6.5
287,02/10/25 04:45:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.3,0.102,7.4,8.1,9.0,8.8,8.5,0.090,8.4,9.4,0.377,0.107,0.118,9.1,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.5,0.000,7.1,6.7,0.0,0.530,7.1,0.340,7.1,5.7,7.6,5.8,0.310,0.439,6.2,6.5
288,02/10/25 04:50:00,0.181,0.151,6.6,7.3,3.9,0.002,0.007,5.8,4.9,5.3,0.302,0.052,7.6,7.6,7.3,0.102,7.4,8.1,9.0,8.8,8.5,0.090,8.3,9.4,0.377,0.107,0.118,9.0,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.445,7.1,6.8,7.5,0.530,7.1,0.340,7.3,5.7,7.6,5.8,0.310,0.439,6.2,6.5
289,02/10/25 04:55:00,0.181,0.151,6.6,7.3,4.0,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.5,7.1,0.102,7.4,8.0,9.1,8.8,8.5,0.090,8.3,9.4,0.377,0.107,0.118,9.1,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.445,7.1,6.7,7.5,0.530,7.1,0.340,7.3,5.7,7.6,5.8,0.310,0.439,6.2,6.5
290,02/10/25 05:00:00,0.181,0.151,6.6,7.3,3.9,0.002,0.008,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.1,0.102,7.4,8.0,9.1,8.6,8.6,0.090,8.3,9.4,0.377,0.107,0.118,9.0,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.445,7.1,6.7,7.5,0.530,7.1,0.340,7.1,5.7,7.6,5.8,0.310,0.439,6.2,6.5
291,02/10/25 05:05:00,0.181,0.151,6.6,7.3,3.9,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.1,0.102,7.4,8.0,9.0,8.8,8.5,0.090,8.3,9.4,0.377,0.107,0.118,9.0,7.9,0.232,0.431,8.0,0.515,7.8,6.8,0.377,7.5,0.447,7.1,6.7,7.5,0.530,7.1,0.340,7.1,5.7,7.6,5.8,0.310,0.437,6.2,6.5
292,02/10/25 05:10:00,0.181,0.151,6.6,7.3,3.9,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.1,0.102,7.4,8.0,9.0,8.6,8.5,0.090,8.3,9.4,0.377,0.107,0.118,9.0,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.444,7.1,6.7,7.5,0.530,7.0,0.340,7.3,5.7,7.6,5.8,0.310,0.439,6.2,6.5
293,02/10/25 05:15:00,0.181,0.151,6.6,7.3,3.9,0.002,0.007,5.8,4.9,5.3,0.302,0.052,7.6,7.5,7.1,0.102,7.4,8.0,9.0,8.8,8.5,0.090,8.1,9.4,0.377,0.107,0.118,8.9,7.9,0.232,0.431,7.8,0.515,7.8,6.8,0.377,7.5,0.445,7.1,6.7,7.5,0.530,7.1,0.340,7.3,5.7,7.6,5.8,0.310,0.437,6.2,6.5
294,02/10/25 05:20:00,0.181,0.151,6.6,7.3,3.9,0.002,0.007,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.1,0.102,7.4,7.9,9.1,8.8,8.5,0.090,8.1,9.4,0.377,0.107,0.118,9.0,7.9,0.232,0.431,0.0,0.000,0.0,6.8,0.377,7.3,0.000,7.1,6.7,0.0,0.530,7.0,0.340,7.3,5.6,7.6,5.8,0.310,0.437,6.2,6.5
295,02/10/25 05:25:00,0.181,0.151,6.8,7.3,3.9,0.003,0.008,5.9,4.9,5.3,0.302,0.052,7.6,7.6,7.0,0.101,7.5,7.9,9.0,8.8,8.5,0.090,8.1,9.4,0.377,0.107,0.118,8.9,7.9,0.232,0.431,0.0,0.000,0.0,6.7,0.377,7.5,0.000,7.1,6.7,0.0,0.530,7.1,0.340,7.1,5.6,7.6,5.8,0.310,0.437,6.2,6.5
